('vfx-2', '2020-06-10T21:53:21Z', '2020-06-10T21:53:24Z', '2020-06-10T21:53:28Z', '2020-06-10T21:53:28Z', 7.0)
('vfx-3', '2020-06-10T21:54:02Z', '2020-06-10T21:54:05Z', '2020-06-10T21:54:10Z', '2020-06-10T21:54:10Z', 8.0)
('color', '2020-06-10T21:54:38Z', '2020-06-10T21:54:40Z', '2020-06-10T21:54:45Z', '2020-06-10T21:54:45Z', 7.0)
('sound', '2020-06-10T21:55:14Z', '2020-06-10T21:55:16Z', '2020-06-10T21:55:20Z', '2020-06-10T21:55:20Z', 6.0)
('hdr', '2020-06-10T21:55:59Z', '2020-06-10T21:56:01Z', '2020-06-10T21:56:07Z', '2020-06-10T21:56:07Z', 8.0)
('owner', '2020-06-10T21:57:07Z', '2020-06-10T21:57:09Z', '2020-06-10T21:57:15Z', '2020-06-10T21:57:15Z', 8.0)
('vfx-1', '2020-06-10T21:57:10Z', '2020-06-10T21:57:13Z', '2020-06-10T21:57:20Z', '2020-06-10T21:57:20Z', 10.0)
('vfx-2', '2020-06-10T21:57:52Z', '2020-06-10T21:57:54Z', '2020-06-10T21:57:59Z', '2020-06-10T21:57:59Z', 7.0)
('vfx-3', '2020-06-10T21:58:32Z', '2020-06-10T21:58:34Z', '2020-06-10T21:58:39Z', '2020-06-10T21:58:39Z', 7.0)
('color', '2020-06-10T21:59:12Z', '2020-06-10T21:59:15Z', '2020-06-10T21:59:21Z', '2020-06-10T21:59:21Z', 9.0)
('sound', '2020-06-10T21:59:56Z', '2020-06-10T21:59:58Z', '2020-06-10T22:00:05Z', '2020-06-10T22:00:05Z', 9.0)
('hdr', '2020-06-10T22:00:32Z', '2020-06-10T22:00:34Z', '2020-06-10T22:00:39Z', '2020-06-10T22:00:39Z', 7.0)
('owner', '2020-06-10T22:01:48Z', '2020-06-10T22:01:51Z', '2020-06-10T22:01:54Z', '2020-06-10T22:01:54Z', 6.0)
('vfx-1', '2020-06-10T22:01:52Z', '2020-06-10T22:01:54Z', '2020-06-10T22:01:59Z', '2020-06-10T22:01:59Z', 7.0)
('vfx-2', '2020-06-10T22:02:31Z', '2020-06-10T22:02:34Z', '2020-06-10T22:02:40Z', '2020-06-10T22:02:40Z', 9.0)
('vfx-3', '2020-06-10T22:03:06Z', '2020-06-10T22:03:09Z', '2020-06-10T22:03:14Z', '2020-06-10T22:03:14Z', 8.0)
('color', '2020-06-10T22:03:42Z', '2020-06-10T22:03:44Z', '2020-06-10T22:03:48Z', '2020-06-10T22:03:48Z', 6.0)
('sound', '2020-06-10T22:04:25Z', '2020-06-10T22:04:28Z', '2020-06-10T22:04:34Z', '2020-06-10T22:04:34Z', 9.0)
('hdr', '2020-06-10T22:05:01Z', '2020-06-10T22:05:03Z', '2020-06-10T22:05:08Z', '2020-06-10T22:05:08Z', 7.0)
('owner', '2020-06-10T22:06:18Z', '2020-06-10T22:06:20Z', '2020-06-10T22:06:25Z', '2020-06-10T22:06:25Z', 7.0)
('vfx-1', '2020-06-10T22:06:24Z', '2020-06-10T22:06:26Z', '2020-06-10T22:06:32Z', '2020-06-10T22:06:32Z', 8.0)
('vfx-2', '2020-06-10T22:07:01Z', '2020-06-10T22:07:04Z', '2020-06-10T22:07:10Z', '2020-06-10T22:07:10Z', 9.0)
('vfx-3', '2020-06-10T22:07:36Z', '2020-06-10T22:07:40Z', '2020-06-10T22:07:45Z', '2020-06-10T22:07:45Z', 9.0)
('color', '2020-06-10T22:08:21Z', '2020-06-10T22:08:24Z', '2020-06-10T22:08:29Z', '2020-06-10T22:08:29Z', 8.0)
('sound', '2020-06-10T22:08:57Z', '2020-06-10T22:09:00Z', '2020-06-10T22:09:05Z', '2020-06-10T22:09:05Z', 8.0)
('hdr', '2020-06-10T22:09:39Z', '2020-06-10T22:09:41Z', '2020-06-10T22:09:46Z', '2020-06-10T22:09:46Z', 7.0)
('owner', '2020-06-10T22:10:58Z', '2020-06-10T22:11:01Z', '2020-06-10T22:11:07Z', '2020-06-10T22:11:07Z', 9.0)
