('owner', '2020-06-10T23:25:58Z', '2020-06-10T23:26:01Z', '2020-06-10T23:26:05Z', '2020-06-10T23:26:05Z', 7.0)
('vfx-1', '2020-06-10T23:26:03Z', '2020-06-10T23:26:05Z', '2020-06-10T23:26:10Z', '2020-06-10T23:26:10Z', 7.0)
('vfx-2', '2020-06-10T23:26:41Z', '2020-06-10T23:26:44Z', '2020-06-10T23:26:49Z', '2020-06-10T23:26:49Z', 8.0)
('vfx-3', '2020-06-10T23:27:21Z', '2020-06-10T23:27:24Z', '2020-06-10T23:27:29Z', '2020-06-10T23:27:29Z', 8.0)
('owner', '2020-06-10T23:30:28Z', '2020-06-10T23:30:31Z', '2020-06-10T23:30:34Z', '2020-06-10T23:30:34Z', 6.0)
('vfx-1', '2020-06-10T23:30:32Z', '2020-06-10T23:30:34Z', '2020-06-10T23:30:40Z', '2020-06-10T23:30:40Z', 8.0)
('vfx-2', '2020-06-10T23:31:11Z', '2020-06-10T23:31:14Z', '2020-06-10T23:31:19Z', '2020-06-10T23:31:19Z', 8.0)
('vfx-3', '2020-06-10T23:31:51Z', '2020-06-10T23:31:54Z', '2020-06-10T23:31:59Z', '2020-06-10T23:31:59Z', 8.0)
('color', '2020-06-10T23:28:03Z', '2020-06-10T23:28:05Z', '2020-06-10T23:28:09Z', '2020-06-10T23:28:09Z', 6.0)
('owner', '2020-06-10T23:34:28Z', '2020-06-10T23:34:31Z', '2020-06-10T23:34:37Z', '2020-06-10T23:34:37Z', 9.0)
('vfx-1', '2020-06-10T23:34:32Z', '2020-06-10T23:34:34Z', '2020-06-10T23:34:38Z', '2020-06-10T23:34:38Z', 6.0)
('vfx-2', '2020-06-10T23:35:11Z', '2020-06-10T23:35:14Z', '2020-06-10T23:35:18Z', '2020-06-10T23:35:18Z', 7.0)
('vfx-3', '2020-06-10T23:35:51Z', '2020-06-10T23:35:54Z', '2020-06-10T23:35:59Z', '2020-06-10T23:35:59Z', 8.0)
('owner', '2020-06-10T23:37:39Z', '2020-06-10T23:37:41Z', '2020-06-10T23:37:45Z', '2020-06-10T23:37:45Z', 6.0)
('vfx-1', '2020-06-10T23:37:42Z', '2020-06-10T23:37:45Z', '2020-06-10T23:37:49Z', '2020-06-10T23:37:49Z', 7.0)
('vfx-2', '2020-06-10T23:38:18Z', '2020-06-10T23:38:21Z', '2020-06-10T23:38:26Z', '2020-06-10T23:38:26Z', 8.0)
('vfx-3', '2020-06-10T23:39:01Z', '2020-06-10T23:39:04Z', '2020-06-10T23:39:08Z', '2020-06-10T23:39:08Z', 7.0)
('color', '2020-06-10T23:36:31Z', '2020-06-10T23:36:35Z', '2020-06-10T23:36:40Z', '2020-06-10T23:36:40Z', 9.0)
('sound', '2020-06-10T23:28:39Z', '2020-06-10T23:28:41Z', '2020-06-10T23:28:45Z', '2020-06-10T23:28:45Z', 6.0)
('hdr', '2020-06-10T23:29:16Z', '2020-06-10T23:29:18Z', '2020-06-10T23:29:24Z', '2020-06-10T23:29:24Z', 8.0)
