('owner', '2020-09-03T18:01:14Z', '2020-09-03T18:01:16Z', '2020-09-03T18:01:19Z', '2020-09-03T18:01:19Z', 5.0)
('vfx-1', '2020-09-03T18:01:17Z', '2020-09-03T18:01:19Z', '2020-09-03T18:01:23Z', '2020-09-03T18:01:23Z', 6.0)
('vfx-2', '2020-09-03T18:01:52Z', '2020-09-03T18:01:54Z', '2020-09-03T18:01:57Z', '2020-09-03T18:01:57Z', 5.0)
('vfx-3', '2020-09-03T18:02:30Z', '2020-09-03T18:02:32Z', '2020-09-03T18:02:36Z', '2020-09-03T18:02:36Z', 6.0)
('color', '2020-09-03T18:03:10Z', '2020-09-03T18:03:13Z', '2020-09-03T18:03:16Z', '2020-09-03T18:03:16Z', 6.0)
('sound', '2020-09-03T18:03:47Z', '2020-09-03T18:03:49Z', '2020-09-03T18:03:55Z', '2020-09-03T18:03:55Z', 8.0)
('hdr', '2020-09-03T18:04:26Z', '2020-09-03T18:04:29Z', '2020-09-03T18:04:34Z', '2020-09-03T18:04:34Z', 8.0)
('owner', '2020-09-03T18:05:54Z', '2020-09-03T18:05:57Z', '2020-09-03T18:06:01Z', '2020-09-03T18:06:01Z', 7.0)
('vfx-1', '2020-09-03T18:05:57Z', '2020-09-03T18:05:59Z', '2020-09-03T18:06:03Z', '2020-09-03T18:06:03Z', 6.0)
('vfx-2', '2020-09-03T18:06:40Z', '2020-09-03T18:06:41Z', '2020-09-03T18:06:45Z', '2020-09-03T18:06:45Z', 5.0)
('vfx-3', '2020-09-03T18:07:20Z', '2020-09-03T18:07:22Z', '2020-09-03T18:07:24Z', '2020-09-03T18:07:24Z', 4.0)
('color', '2020-09-03T18:08:00Z', '2020-09-03T18:08:02Z', '2020-09-03T18:08:06Z', '2020-09-03T18:08:06Z', 6.0)
('sound', '2020-09-03T18:08:44Z', '2020-09-03T18:08:46Z', '2020-09-03T18:08:50Z', '2020-09-03T18:08:50Z', 6.0)
('hdr', '2020-09-03T18:09:26Z', '2020-09-03T18:09:28Z', '2020-09-03T18:09:33Z', '2020-09-03T18:09:33Z', 7.0)
('owner', '2020-09-03T18:10:54Z', '2020-09-03T18:10:56Z', '2020-09-03T18:11:02Z', '2020-09-03T18:11:02Z', 8.0)
('vfx-1', '2020-09-03T18:10:57Z', '2020-09-03T18:11:00Z', '2020-09-03T18:11:04Z', '2020-09-03T18:11:04Z', 7.0)
('vfx-2', '2020-09-03T18:11:40Z', '2020-09-03T18:11:42Z', '2020-09-03T18:11:46Z', '2020-09-03T18:11:46Z', 6.0)
('vfx-3', '2020-09-03T18:12:20Z', '2020-09-03T18:12:22Z', '2020-09-03T18:12:26Z', '2020-09-03T18:12:26Z', 6.0)
('color', '2020-09-03T18:13:00Z', '2020-09-03T18:13:03Z', '2020-09-03T18:13:06Z', '2020-09-03T18:13:06Z', 6.0)
('sound', '2020-09-03T18:13:44Z', '2020-09-03T18:13:47Z', '2020-09-03T18:13:52Z', '2020-09-03T18:13:52Z', 8.0)
('hdr', '2020-09-03T18:14:27Z', '2020-09-03T18:14:29Z', '2020-09-03T18:14:34Z', '2020-09-03T18:14:34Z', 7.0)
('owner', '2020-09-03T18:15:54Z', '2020-09-03T18:15:57Z', '2020-09-03T18:16:00Z', '2020-09-03T18:16:00Z', 6.0)
('vfx-1', '2020-09-03T18:15:58Z', '2020-09-03T18:16:00Z', '2020-09-03T18:16:04Z', '2020-09-03T18:16:04Z', 6.0)
('vfx-2', '2020-09-03T18:16:40Z', '2020-09-03T18:16:41Z', '2020-09-03T18:16:46Z', '2020-09-03T18:16:46Z', 6.0)
('vfx-3', '2020-09-03T18:17:14Z', '2020-09-03T18:17:16Z', '2020-09-03T18:17:21Z', '2020-09-03T18:17:21Z', 7.0)
('color', '2020-09-03T18:18:00Z', '2020-09-03T18:18:02Z', '2020-09-03T18:18:06Z', '2020-09-03T18:18:06Z', 6.0)
('sound', '2020-09-03T18:18:44Z', '2020-09-03T18:18:46Z', '2020-09-03T18:18:51Z', '2020-09-03T18:18:51Z', 7.0)
('hdr', '2020-09-03T18:19:26Z', '2020-09-03T18:19:28Z', '2020-09-03T18:19:33Z', '2020-09-03T18:19:33Z', 7.0)
('owner', '2020-09-03T18:20:44Z', '2020-09-03T18:20:46Z', '2020-09-03T18:20:50Z', '2020-09-03T18:20:50Z', 6.0)
('vfx-1', '2020-09-03T18:20:47Z', '2020-09-03T18:20:50Z', '2020-09-03T18:20:53Z', '2020-09-03T18:20:53Z', 6.0)
('vfx-2', '2020-09-03T18:21:30Z', '2020-09-03T18:21:32Z', '2020-09-03T18:21:35Z', '2020-09-03T18:21:35Z', 5.0)
('vfx-3', '2020-09-03T18:22:10Z', '2020-09-03T18:22:12Z', '2020-09-03T18:22:15Z', '2020-09-03T18:22:15Z', 5.0)
('color', '2020-09-03T18:22:50Z', '2020-09-03T18:22:52Z', '2020-09-03T18:22:56Z', '2020-09-03T18:22:56Z', 6.0)
('sound', '2020-09-03T18:23:34Z', '2020-09-03T18:23:36Z', '2020-09-03T18:23:41Z', '2020-09-03T18:23:41Z', 7.0)
('hdr', '2020-09-03T18:24:10Z', '2020-09-03T18:24:12Z', '2020-09-03T18:24:16Z', '2020-09-03T18:24:16Z', 6.0)
('owner', '2020-09-03T18:25:34Z', '2020-09-03T18:25:36Z', '2020-09-03T18:25:39Z', '2020-09-03T18:25:39Z', 5.0)
('hdr', '2020-09-03T18:28:56Z', '2020-09-03T18:28:58Z', '2020-09-03T18:29:02Z', '2020-09-03T18:29:02Z', 6.0)
('owner', '2020-09-03T18:31:04Z', '2020-09-03T18:31:07Z', '2020-09-03T18:31:10Z', '2020-09-03T18:31:10Z', 6.0)
('hdr', '2020-09-03T18:31:08Z', '2020-09-03T18:31:10Z', '2020-09-03T18:31:13Z', '2020-09-03T18:31:13Z', 5.0)
('owner', '2020-09-03T18:32:24Z', '2020-09-03T18:32:26Z', '2020-09-03T18:32:30Z', '2020-09-03T18:32:30Z', 6.0)
('hdr', '2020-09-03T18:32:28Z', '2020-09-03T18:32:30Z', '2020-09-03T18:32:34Z', '2020-09-03T18:32:34Z', 6.0)
('owner', '2020-09-03T18:33:54Z', '2020-09-03T18:33:57Z', '2020-09-03T18:34:00Z', '2020-09-03T18:34:00Z', 6.0)
('hdr', '2020-09-03T18:33:58Z', '2020-09-03T18:34:00Z', '2020-09-03T18:34:05Z', '2020-09-03T18:34:05Z', 7.0)
('owner', '2020-09-03T18:35:24Z', '2020-09-03T18:35:28Z', '2020-09-03T18:35:31Z', '2020-09-03T18:35:31Z', 7.0)
('hdr', '2020-09-03T18:35:29Z', '2020-09-03T18:35:31Z', '2020-09-03T18:35:34Z', '2020-09-03T18:35:34Z', 5.0)
('owner', '2020-09-03T18:36:36Z', '2020-09-03T18:36:39Z', '2020-09-03T18:36:42Z', '2020-09-03T18:36:42Z', 6.0)
('hdr', '2020-09-03T18:36:40Z', '2020-09-03T18:36:42Z', '2020-09-03T18:36:47Z', '2020-09-03T18:36:47Z', 7.0)
('owner', '2020-09-03T18:38:04Z', '2020-09-03T18:38:06Z', '2020-09-03T18:38:09Z', '2020-09-03T18:38:09Z', 5.0)
('hdr', '2020-09-03T18:38:08Z', '2020-09-03T18:38:10Z', '2020-09-03T18:38:14Z', '2020-09-03T18:38:14Z', 6.0)
('owner', '2020-09-03T18:39:34Z', '2020-09-03T18:39:36Z', '2020-09-03T18:39:40Z', '2020-09-03T18:39:40Z', 6.0)
('hdr', '2020-09-03T18:39:38Z', '2020-09-03T18:39:40Z', '2020-09-03T18:39:45Z', '2020-09-03T18:39:45Z', 7.0)
('owner', '2020-09-03T18:41:04Z', '2020-09-03T18:41:06Z', '2020-09-03T18:41:11Z', '2020-09-03T18:41:11Z', 7.0)
('hdr', '2020-09-03T18:41:08Z', '2020-09-03T18:41:10Z', '2020-09-03T18:41:14Z', '2020-09-03T18:41:14Z', 6.0)
('owner', '2020-09-03T18:42:23Z', '2020-09-03T18:42:25Z', '2020-09-03T18:42:28Z', '2020-09-03T18:42:28Z', 5.0)
('hdr', '2020-09-03T18:42:27Z', '2020-09-03T18:42:28Z', '2020-09-03T18:42:33Z', '2020-09-03T18:42:33Z', 6.0)
('owner', '2020-09-03T18:43:54Z', '2020-09-03T18:43:57Z', '2020-09-03T18:44:02Z', '2020-09-03T18:44:02Z', 8.0)
('hdr', '2020-09-03T18:43:58Z', '2020-09-03T18:44:00Z', '2020-09-03T18:44:05Z', '2020-09-03T18:44:05Z', 7.0)
('owner', '2020-09-03T18:45:14Z', '2020-09-03T18:45:16Z', '2020-09-03T18:45:20Z', '2020-09-03T18:45:20Z', 6.0)
('hdr', '2020-09-03T18:45:18Z', '2020-09-03T18:45:20Z', '2020-09-03T18:45:25Z', '2020-09-03T18:45:25Z', 7.0)
('owner', '2020-09-03T18:46:35Z', '2020-09-03T18:46:37Z', '2020-09-03T18:46:41Z', '2020-09-03T18:46:41Z', 6.0)
('hdr', '2020-09-03T18:46:38Z', '2020-09-03T18:46:41Z', '2020-09-03T18:46:45Z', '2020-09-03T18:46:45Z', 7.0)
('owner', '2020-09-03T18:47:54Z', '2020-09-03T18:47:57Z', '2020-09-03T18:48:00Z', '2020-09-03T18:48:00Z', 6.0)
('hdr', '2020-09-03T18:47:58Z', '2020-09-03T18:48:00Z', '2020-09-03T18:48:04Z', '2020-09-03T18:48:04Z', 6.0)
('owner', '2020-09-03T18:49:14Z', '2020-09-03T18:49:17Z', '2020-09-03T18:49:20Z', '2020-09-03T18:49:20Z', 6.0)
('hdr', '2020-09-03T18:49:18Z', '2020-09-03T18:49:20Z', '2020-09-03T18:49:26Z', '2020-09-03T18:49:26Z', 8.0)
('owner', '2020-09-03T18:50:44Z', '2020-09-03T18:50:46Z', '2020-09-03T18:50:49Z', '2020-09-03T18:50:49Z', 5.0)
('hdr', '2020-09-03T18:50:48Z', '2020-09-03T18:50:51Z', '2020-09-03T18:50:54Z', '2020-09-03T18:50:54Z', 6.0)
('owner', '2020-09-03T18:51:57Z', '2020-09-03T18:52:00Z', '2020-09-03T18:52:04Z', '2020-09-03T18:52:04Z', 7.0)
('hdr', '2020-09-03T18:52:01Z', '2020-09-03T18:52:02Z', '2020-09-03T18:52:07Z', '2020-09-03T18:52:07Z', 6.0)
('owner', '2020-09-03T18:53:14Z', '2020-09-03T18:53:17Z', '2020-09-03T18:53:20Z', '2020-09-03T18:53:20Z', 6.0)
('hdr', '2020-09-03T18:53:18Z', '2020-09-03T18:53:20Z', '2020-09-03T18:53:25Z', '2020-09-03T18:53:25Z', 7.0)
('owner', '2020-09-03T18:54:44Z', '2020-09-03T18:54:47Z', '2020-09-03T18:54:49Z', '2020-09-03T18:54:49Z', 5.0)
('hdr', '2020-09-03T18:54:50Z', '2020-09-03T18:54:52Z', '2020-09-03T18:54:57Z', '2020-09-03T18:54:57Z', 7.0)
('owner', '2020-09-03T18:56:05Z', '2020-09-03T18:56:07Z', '2020-09-03T18:56:10Z', '2020-09-03T18:56:10Z', 5.0)
('hdr', '2020-09-03T18:56:09Z', '2020-09-03T18:56:11Z', '2020-09-03T18:56:16Z', '2020-09-03T18:56:16Z', 7.0)
('owner', '2020-09-03T18:57:34Z', '2020-09-03T18:57:37Z', '2020-09-03T18:57:41Z', '2020-09-03T18:57:41Z', 7.0)
('vfx-1', '2020-09-03T18:25:38Z', '2020-09-03T18:25:40Z', '2020-09-03T18:25:43Z', '2020-09-03T18:25:43Z', 5.0)
('vfx-2', '2020-09-03T18:26:20Z', '2020-09-03T18:26:22Z', '2020-09-03T18:26:26Z', '2020-09-03T18:26:26Z', 6.0)
('vfx-3', '2020-09-03T18:27:00Z', '2020-09-03T18:27:01Z', '2020-09-03T18:27:34Z', '2020-09-03T18:27:34Z', 34.0)
('color', '2020-09-03T18:27:40Z', '2020-09-03T18:27:43Z', '2020-09-03T18:27:47Z', '2020-09-03T18:27:47Z', 7.0)
('sound', '2020-09-03T18:28:17Z', '2020-09-03T18:28:19Z', '2020-09-03T18:28:24Z', '2020-09-03T18:28:24Z', 7.0)
('hdr', '2020-09-03T18:57:38Z', '2020-09-03T18:57:40Z', '2020-09-03T18:57:45Z', '2020-09-03T18:57:45Z', 7.0)
('owner', '2020-09-03T18:59:14Z', '2020-09-03T18:59:16Z', '2020-09-03T18:59:20Z', '2020-09-03T18:59:20Z', 6.0)
('vfx-1', '2020-09-03T18:59:18Z', '2020-09-03T18:59:19Z', '2020-09-03T18:59:22Z', '2020-09-03T18:59:22Z', 4.0)
('vfx-2', '2020-09-03T18:59:52Z', '2020-09-03T18:59:54Z', '2020-09-03T18:59:57Z', '2020-09-03T18:59:57Z', 5.0)
('vfx-3', '2020-09-03T19:00:30Z', '2020-09-03T19:00:31Z', '2020-09-03T19:00:35Z', '2020-09-03T19:00:35Z', 5.0)
('color', '2020-09-03T19:01:04Z', '2020-09-03T19:01:06Z', '2020-09-03T19:01:10Z', '2020-09-03T19:01:10Z', 6.0)
('sound', '2020-09-03T19:01:44Z', '2020-09-03T19:01:46Z', '2020-09-03T19:01:49Z', '2020-09-03T19:01:49Z', 5.0)
('hdr', '2020-09-03T19:02:26Z', '2020-09-03T19:02:28Z', '2020-09-03T19:02:33Z', '2020-09-03T19:02:33Z', 7.0)
('owner', '2020-09-03T19:03:54Z', '2020-09-03T19:03:56Z', '2020-09-03T19:04:00Z', '2020-09-03T19:04:00Z', 6.0)
('vfx-1', '2020-09-03T19:03:57Z', '2020-09-03T19:03:59Z', '2020-09-03T19:04:04Z', '2020-09-03T19:04:04Z', 7.0)
('vfx-2', '2020-09-03T19:04:32Z', '2020-09-03T19:04:34Z', '2020-09-03T19:04:37Z', '2020-09-03T19:04:37Z', 5.0)
('vfx-3', '2020-09-03T19:05:10Z', '2020-09-03T19:05:11Z', '2020-09-03T19:05:15Z', '2020-09-03T19:05:15Z', 5.0)
('color', '2020-09-03T19:05:50Z', '2020-09-03T19:05:52Z', '2020-09-03T19:05:55Z', '2020-09-03T19:05:55Z', 5.0)
('sound', '2020-09-03T19:06:34Z', '2020-09-03T19:06:36Z', '2020-09-03T19:06:39Z', '2020-09-03T19:06:39Z', 5.0)
('hdr', '2020-09-03T19:07:17Z', '2020-09-03T19:07:19Z', '2020-09-03T19:07:23Z', '2020-09-03T19:07:23Z', 6.0)
('owner', '2020-09-03T19:08:34Z', '2020-09-03T19:08:36Z', '2020-09-03T19:08:39Z', '2020-09-03T19:08:39Z', 5.0)
('vfx-1', '2020-09-03T19:08:38Z', '2020-09-03T19:08:41Z', '2020-09-03T19:08:45Z', '2020-09-03T19:08:45Z', 7.0)
('vfx-2', '2020-09-03T19:09:20Z', '2020-09-03T19:09:22Z', '2020-09-03T19:09:25Z', '2020-09-03T19:09:25Z', 5.0)
('vfx-3', '2020-09-03T19:10:00Z', '2020-09-03T19:10:02Z', '2020-09-03T19:10:05Z', '2020-09-03T19:10:05Z', 5.0)
('color', '2020-09-03T19:10:40Z', '2020-09-03T19:10:43Z', '2020-09-03T19:10:47Z', '2020-09-03T19:10:47Z', 7.0)
('sound', '2020-09-03T19:11:17Z', '2020-09-03T19:11:19Z', '2020-09-03T19:11:23Z', '2020-09-03T19:11:23Z', 6.0)
('hdr', '2020-09-03T19:11:52Z', '2020-09-03T19:11:55Z', '2020-09-03T19:11:59Z', '2020-09-03T19:11:59Z', 7.0)
('owner', '2020-09-03T19:13:14Z', '2020-09-03T19:13:16Z', '2020-09-03T19:13:19Z', '2020-09-03T19:13:19Z', 5.0)
('vfx-1', '2020-09-03T19:13:18Z', '2020-09-03T19:13:21Z', '2020-09-03T19:13:25Z', '2020-09-03T19:13:25Z', 7.0)
('vfx-2', '2020-09-03T19:14:00Z', '2020-09-03T19:14:02Z', '2020-09-03T19:14:06Z', '2020-09-03T19:14:06Z', 6.0)
('vfx-3', '2020-09-03T19:14:40Z', '2020-09-03T19:14:42Z', '2020-09-03T19:14:46Z', '2020-09-03T19:14:46Z', 6.0)
('color', '2020-09-03T19:15:20Z', '2020-09-03T19:15:22Z', '2020-09-03T19:15:27Z', '2020-09-03T19:15:27Z', 7.0)
('sound', '2020-09-03T19:15:56Z', '2020-09-03T19:15:58Z', '2020-09-03T19:16:03Z', '2020-09-03T19:16:03Z', 7.0)
('hdr', '2020-09-03T19:16:36Z', '2020-09-03T19:16:38Z', '2020-09-03T19:16:41Z', '2020-09-03T19:16:41Z', 5.0)
('owner', '2020-09-03T19:17:54Z', '2020-09-03T19:17:56Z', '2020-09-03T19:18:01Z', '2020-09-03T19:18:01Z', 7.0)
('vfx-1', '2020-09-03T19:17:58Z', '2020-09-03T19:18:00Z', '2020-09-03T19:18:04Z', '2020-09-03T19:18:04Z', 6.0)
('vfx-2', '2020-09-03T19:18:40Z', '2020-09-03T19:18:43Z', '2020-09-03T19:18:46Z', '2020-09-03T19:18:46Z', 6.0)
('vfx-3', '2020-09-03T19:19:20Z', '2020-09-03T19:19:22Z', '2020-09-03T19:19:27Z', '2020-09-03T19:19:27Z', 7.0)
('color', '2020-09-03T19:20:00Z', '2020-09-03T19:20:01Z', '2020-09-03T19:20:06Z', '2020-09-03T19:20:06Z', 6.0)
('sound', '2020-09-03T19:20:44Z', '2020-09-03T19:20:47Z', '2020-09-03T19:20:50Z', '2020-09-03T19:20:50Z', 6.0)
('hdr', '2020-09-03T19:21:21Z', '2020-09-03T19:21:24Z', '2020-09-03T19:21:28Z', '2020-09-03T19:21:28Z', 7.0)
('owner', '2020-09-03T19:22:34Z', '2020-09-03T19:22:37Z', '2020-09-03T19:22:40Z', '2020-09-03T19:22:40Z', 6.0)
('vfx-1', '2020-09-03T19:22:37Z', '2020-09-03T19:22:40Z', '2020-09-03T19:22:44Z', '2020-09-03T19:22:44Z', 7.0)
('vfx-2', '2020-09-03T19:23:20Z', '2020-09-03T19:23:22Z', '2020-09-03T19:23:26Z', '2020-09-03T19:23:26Z', 6.0)
('vfx-3', '2020-09-03T19:24:00Z', '2020-09-03T19:24:02Z', '2020-09-03T19:24:06Z', '2020-09-03T19:24:06Z', 6.0)
('color', '2020-09-03T19:24:40Z', '2020-09-03T19:24:42Z', '2020-09-03T19:24:46Z', '2020-09-03T19:24:46Z', 6.0)
('color', '2020-09-03T19:30:07Z', '2020-09-03T19:30:08Z', '2020-09-03T19:30:12Z', '2020-09-03T19:30:12Z', 5.0)
('color', '2020-09-03T19:30:44Z', '2020-09-03T19:30:46Z', '2020-09-03T19:30:51Z', '2020-09-03T19:30:51Z', 7.0)
('color', '2020-09-03T19:31:23Z', '2020-09-03T19:31:25Z', '2020-09-03T19:31:29Z', '2020-09-03T19:31:29Z', 6.0)
('color', '2020-09-03T19:31:58Z', '2020-09-03T19:32:00Z', '2020-09-03T19:32:04Z', '2020-09-03T19:32:04Z', 6.0)
('color', '2020-09-03T19:32:43Z', '2020-09-03T19:32:45Z', '2020-09-03T19:32:48Z', '2020-09-03T19:32:48Z', 5.0)
('color', '2020-09-03T19:33:23Z', '2020-09-03T19:33:25Z', '2020-09-03T19:33:28Z', '2020-09-03T19:33:28Z', 5.0)
('color', '2020-09-03T19:34:03Z', '2020-09-03T19:34:05Z', '2020-09-03T19:34:08Z', '2020-09-03T19:34:08Z', 5.0)
('color', '2020-09-03T19:34:43Z', '2020-09-03T19:34:45Z', '2020-09-03T19:34:48Z', '2020-09-03T19:34:48Z', 5.0)
('color', '2020-09-03T19:35:18Z', '2020-09-03T19:35:20Z', '2020-09-03T19:35:23Z', '2020-09-03T19:35:23Z', 5.0)
('color', '2020-09-03T19:36:03Z', '2020-09-03T19:36:05Z', '2020-09-03T19:36:09Z', '2020-09-03T19:36:09Z', 6.0)
('color', '2020-09-03T19:36:38Z', '2020-09-03T19:36:40Z', '2020-09-03T19:36:44Z', '2020-09-03T19:36:44Z', 6.0)
('color', '2020-09-03T19:37:23Z', '2020-09-03T19:37:25Z', '2020-09-03T19:37:29Z', '2020-09-03T19:37:29Z', 6.0)
('color', '2020-09-03T19:37:58Z', '2020-09-03T19:38:00Z', '2020-09-03T19:38:04Z', '2020-09-03T19:38:04Z', 6.0)
('color', '2020-09-03T19:38:43Z', '2020-09-03T19:38:46Z', '2020-09-03T19:38:49Z', '2020-09-03T19:38:49Z', 6.0)
('color', '2020-09-03T19:39:23Z', '2020-09-03T19:39:25Z', '2020-09-03T19:39:29Z', '2020-09-03T19:39:29Z', 6.0)
('color', '2020-09-03T19:39:58Z', '2020-09-03T19:40:00Z', '2020-09-03T19:40:03Z', '2020-09-03T19:40:03Z', 5.0)
('color', '2020-09-03T19:40:44Z', '2020-09-03T19:40:46Z', '2020-09-03T19:40:50Z', '2020-09-03T19:40:50Z', 6.0)
('color', '2020-09-03T19:41:23Z', '2020-09-03T19:41:25Z', '2020-09-03T19:41:30Z', '2020-09-03T19:41:30Z', 7.0)
('color', '2020-09-03T19:41:58Z', '2020-09-03T19:42:00Z', '2020-09-03T19:42:04Z', '2020-09-03T19:42:04Z', 6.0)
('color', '2020-09-03T19:42:43Z', '2020-09-03T19:42:45Z', '2020-09-03T19:42:49Z', '2020-09-03T19:42:49Z', 6.0)
('color', '2020-09-03T19:43:18Z', '2020-09-03T19:43:20Z', '2020-09-03T19:43:24Z', '2020-09-03T19:43:24Z', 6.0)
('color', '2020-09-03T19:44:03Z', '2020-09-03T19:44:05Z', '2020-09-03T19:44:09Z', '2020-09-03T19:44:09Z', 6.0)
('color', '2020-09-03T19:44:43Z', '2020-09-03T19:44:45Z', '2020-09-03T19:44:49Z', '2020-09-03T19:44:49Z', 6.0)
('color', '2020-09-03T19:45:18Z', '2020-09-03T19:45:20Z', '2020-09-03T19:45:23Z', '2020-09-03T19:45:23Z', 5.0)
('color', '2020-09-03T19:45:53Z', '2020-09-03T19:45:55Z', '2020-09-03T19:45:59Z', '2020-09-03T19:45:59Z', 6.0)
('color', '2020-09-03T19:46:28Z', '2020-09-03T19:46:30Z', '2020-09-03T19:46:34Z', '2020-09-03T19:46:34Z', 6.0)
('color', '2020-09-03T19:47:13Z', '2020-09-03T19:47:15Z', '2020-09-03T19:47:18Z', '2020-09-03T19:47:18Z', 5.0)
('color', '2020-09-03T19:47:48Z', '2020-09-03T19:47:50Z', '2020-09-03T19:47:54Z', '2020-09-03T19:47:54Z', 6.0)
('color', '2020-09-03T19:48:33Z', '2020-09-03T19:48:35Z', '2020-09-03T19:48:40Z', '2020-09-03T19:48:40Z', 7.0)
('color', '2020-09-03T19:49:08Z', '2020-09-03T19:49:10Z', '2020-09-03T19:49:14Z', '2020-09-03T19:49:14Z', 6.0)
('color', '2020-09-03T19:49:53Z', '2020-09-03T19:49:55Z', '2020-09-03T19:49:58Z', '2020-09-03T19:49:58Z', 5.0)
('color', '2020-09-03T19:50:33Z', '2020-09-03T19:50:35Z', '2020-09-03T19:50:38Z', '2020-09-03T19:50:38Z', 5.0)
('color', '2020-09-03T19:51:09Z', '2020-09-03T19:51:11Z', '2020-09-03T19:51:16Z', '2020-09-03T19:51:16Z', 7.0)
('color', '2020-09-03T19:51:53Z', '2020-09-03T19:51:55Z', '2020-09-03T19:51:58Z', '2020-09-03T19:51:58Z', 5.0)
('color', '2020-09-03T19:52:33Z', '2020-09-03T19:52:35Z', '2020-09-03T19:52:39Z', '2020-09-03T19:52:39Z', 6.0)
('color', '2020-09-03T19:53:08Z', '2020-09-03T19:53:10Z', '2020-09-03T19:53:14Z', '2020-09-03T19:53:14Z', 6.0)
('color', '2020-09-03T19:53:53Z', '2020-09-03T19:53:55Z', '2020-09-03T19:53:59Z', '2020-09-03T19:53:59Z', 6.0)
('color', '2020-09-03T19:54:28Z', '2020-09-03T19:54:30Z', '2020-09-03T19:54:34Z', '2020-09-03T19:54:34Z', 6.0)
('color', '2020-09-03T19:55:13Z', '2020-09-03T19:55:15Z', '2020-09-03T19:55:20Z', '2020-09-03T19:55:20Z', 7.0)
('color', '2020-09-03T19:55:48Z', '2020-09-03T19:55:50Z', '2020-09-03T19:55:53Z', '2020-09-03T19:55:53Z', 5.0)
('color', '2020-09-03T19:56:33Z', '2020-09-03T19:56:35Z', '2020-09-03T19:56:40Z', '2020-09-03T19:56:40Z', 7.0)
('color', '2020-09-03T19:57:08Z', '2020-09-03T19:57:10Z', '2020-09-03T19:57:15Z', '2020-09-03T19:57:15Z', 7.0)
('color', '2020-09-03T19:57:53Z', '2020-09-03T19:57:55Z', '2020-09-03T19:58:00Z', '2020-09-03T19:58:00Z', 7.0)
('owner', '2020-09-03T19:27:25Z', '2020-09-03T19:27:27Z', '2020-09-03T19:27:30Z', '2020-09-03T19:27:30Z', 5.0)
('vfx-1', '2020-09-03T19:27:28Z', '2020-09-03T19:27:30Z', '2020-09-03T19:27:33Z', '2020-09-03T19:27:33Z', 5.0)
('vfx-2', '2020-09-03T19:28:10Z', '2020-09-03T19:28:12Z', '2020-09-03T19:28:15Z', '2020-09-03T19:28:15Z', 5.0)
('vfx-3', '2020-09-03T19:28:50Z', '2020-09-03T19:28:52Z', '2020-09-03T19:28:55Z', '2020-09-03T19:28:55Z', 5.0)
('color', '2020-09-03T19:58:28Z', '2020-09-03T19:58:30Z', '2020-09-03T19:58:35Z', '2020-09-03T19:58:35Z', 7.0)
('sound', '2020-09-03T19:25:24Z', '2020-09-03T19:25:25Z', '2020-09-03T19:25:30Z', '2020-09-03T19:25:30Z', 6.0)
('hdr', '2020-09-03T19:26:06Z', '2020-09-03T19:26:08Z', '2020-09-03T19:26:11Z', '2020-09-03T19:26:11Z', 5.0)
('owner', '2020-09-03T20:00:21Z', '2020-09-03T20:00:23Z', '2020-09-03T20:00:28Z', '2020-09-03T20:00:28Z', 7.0)
('vfx-1', '2020-09-03T20:00:24Z', '2020-09-03T20:00:27Z', '2020-09-03T20:00:29Z', '2020-09-03T20:00:29Z', 5.0)
('vfx-2', '2020-09-03T20:01:10Z', '2020-09-03T20:01:12Z', '2020-09-03T20:01:15Z', '2020-09-03T20:01:15Z', 5.0)
('vfx-3', '2020-09-03T20:01:50Z', '2020-09-03T20:01:51Z', '2020-09-03T20:01:54Z', '2020-09-03T20:01:54Z', 4.0)
('color', '2020-09-03T20:02:30Z', '2020-09-03T20:02:32Z', '2020-09-03T20:02:36Z', '2020-09-03T20:02:36Z', 6.0)
('sound', '2020-09-03T20:03:14Z', '2020-09-03T20:03:16Z', '2020-09-03T20:03:21Z', '2020-09-03T20:03:21Z', 7.0)
('hdr', '2020-09-03T20:03:56Z', '2020-09-03T20:03:58Z', '2020-09-03T20:04:02Z', '2020-09-03T20:04:02Z', 6.0)
('owner', '2020-09-03T20:05:24Z', '2020-09-03T20:05:27Z', '2020-09-03T20:05:31Z', '2020-09-03T20:05:31Z', 7.0)
('vfx-1', '2020-09-03T20:05:27Z', '2020-09-03T20:05:30Z', '2020-09-03T20:05:33Z', '2020-09-03T20:05:33Z', 6.0)
('vfx-2', '2020-09-03T20:06:10Z', '2020-09-03T20:06:12Z', '2020-09-03T20:06:15Z', '2020-09-03T20:06:15Z', 5.0)
('vfx-3', '2020-09-03T20:06:50Z', '2020-09-03T20:06:52Z', '2020-09-03T20:06:55Z', '2020-09-03T20:06:55Z', 5.0)
('color', '2020-09-03T20:07:30Z', '2020-09-03T20:07:31Z', '2020-09-03T20:07:35Z', '2020-09-03T20:07:35Z', 5.0)
('sound', '2020-09-03T20:08:14Z', '2020-09-03T20:08:15Z', '2020-09-03T20:08:19Z', '2020-09-03T20:08:19Z', 5.0)
('hdr', '2020-09-03T20:08:56Z', '2020-09-03T20:08:58Z', '2020-09-03T20:09:04Z', '2020-09-03T20:09:04Z', 8.0)
('owner', '2020-09-03T20:10:14Z', '2020-09-03T20:10:16Z', '2020-09-03T20:10:19Z', '2020-09-03T20:10:19Z', 5.0)
